painting	paintingLabel	depictedLabels	depicteds	Genre
http://www.wikidata.org/entity/Q18597314	Osprey and the Otter and the Salmon	water@cloud@rock music@Western Osprey@Lutrinae@salmon	http://www.wikidata.org/entity/Q283@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q11399@http://www.wikidata.org/entity/Q25332@http://www.wikidata.org/entity/Q200184@http://www.wikidata.org/entity/Q2796766	Animals
http://www.wikidata.org/entity/Q19928020	Cows at Sunset	cow	http://www.wikidata.org/entity/Q11748378	Animals
http://www.wikidata.org/entity/Q17324910	Cows in a soggy meadow	water@plant@sky@pasture@swamp@herd@cloud@grass@specular reflection@grazing@cow@wetland	http://www.wikidata.org/entity/Q283@http://www.wikidata.org/entity/Q756@http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q30121@http://www.wikidata.org/entity/Q166735@http://www.wikidata.org/entity/Q209542@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q643352@http://www.wikidata.org/entity/Q1079524@http://www.wikidata.org/entity/Q3239189@http://www.wikidata.org/entity/Q11748378@http://www.wikidata.org/entity/Q170321	Animals
http://www.wikidata.org/entity/Q28810637	Pirangi rangi N.Z.	Whitehead@Metrosideros	http://www.wikidata.org/entity/Q860177@http://www.wikidata.org/entity/Q1313015	Animals
http://www.wikidata.org/entity/Q20537689	Grizzly Bears	grizzly bear	http://www.wikidata.org/entity/Q54269789	Animals
http://www.wikidata.org/entity/Q17324325	Young Bull	sky@pasture@cloud@grass@rural area@grazing@bull	http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q30121@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q643352@http://www.wikidata.org/entity/Q175185@http://www.wikidata.org/entity/Q3239189@http://www.wikidata.org/entity/Q693690	Animals
http://www.wikidata.org/entity/Q17324390	The Grey Horse	horse@man@caganer	http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q36029	Animals
http://www.wikidata.org/entity/Q2592400	Blue Horse I	horse	http://www.wikidata.org/entity/Q726	Animals
http://www.wikidata.org/entity/Q18574361	Curlew	bird@Eurasian Curlew	http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q18854	Animals
http://www.wikidata.org/entity/Q18574369	Blackgame in Springtime	bird@Lyrurus tetrix	http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q155878	Animals
http://www.wikidata.org/entity/Q18574433	Hawk and Black-Game	bird@tree@Northern Goshawk@Lyrurus tetrix	http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q25353@http://www.wikidata.org/entity/Q155878	Animals
http://www.wikidata.org/entity/Q18577624	Bengalese Deer Attacked by Pugs	bird@tree	http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q10884	Animals
http://www.wikidata.org/entity/Q18599828	Black Cocks at Ground	bird@mountain@tree@man@Lyrurus	http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q8502@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q728995	Animals
http://www.wikidata.org/entity/Q17323999	Cock, a Hen and other Poultry	bird	http://www.wikidata.org/entity/Q5113	Animals
http://www.wikidata.org/entity/Q17324009	Waterfowl	bird@tree	http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q10884	Animals
http://www.wikidata.org/entity/Q17323731	Cows in the Stable	cattle@stable@window@bucket@jug	http://www.wikidata.org/entity/Q830@http://www.wikidata.org/entity/Q214252@http://www.wikidata.org/entity/Q35473@http://www.wikidata.org/entity/Q47107@http://www.wikidata.org/entity/Q2413314	Animals
http://www.wikidata.org/entity/Q18574506	Swedish Foxhound and Fox	fox@scent hound	http://www.wikidata.org/entity/Q8331@http://www.wikidata.org/entity/Q39401	Animals
http://www.wikidata.org/entity/Q27039164	Two Monkeys Stealing Fruit from a Basket	apple@monkey@grape@hazelnut@melon@plum@basket@fruit@peach@porcelain@strawberry	http://www.wikidata.org/entity/Q89@http://www.wikidata.org/entity/Q1367@http://www.wikidata.org/entity/Q10978@http://www.wikidata.org/entity/Q578307@http://www.wikidata.org/entity/Q5881191@http://www.wikidata.org/entity/Q12372598@http://www.wikidata.org/entity/Q201097@http://www.wikidata.org/entity/Q3314483@http://www.wikidata.org/entity/Q13202263@http://www.wikidata.org/entity/Q130693@http://www.wikidata.org/entity/Q14458220	Animals
http://www.wikidata.org/entity/Q27058625	Fruit and Vegetables with a Monkey, Parrot and Squirrel	apple@cherry@monkey@grape@caterpillar@walnut@ear@squash@melon@tree squirrel@plum@apricot@fig@medlar@fruit@peach@pear@watermelon@parrot@wheat@globe artichoke@maize@pomegranate	http://www.wikidata.org/entity/Q89@http://www.wikidata.org/entity/Q196@http://www.wikidata.org/entity/Q1367@http://www.wikidata.org/entity/Q10978@http://www.wikidata.org/entity/Q81825@http://www.wikidata.org/entity/Q208021@http://www.wikidata.org/entity/Q147398@http://www.wikidata.org/entity/Q5339237@http://www.wikidata.org/entity/Q5881191@http://www.wikidata.org/entity/Q858243@http://www.wikidata.org/entity/Q12372598@http://www.wikidata.org/entity/Q3733836@http://www.wikidata.org/entity/Q2746643@http://www.wikidata.org/entity/Q3092517@http://www.wikidata.org/entity/Q3314483@http://www.wikidata.org/entity/Q13202263@http://www.wikidata.org/entity/Q13099586@http://www.wikidata.org/entity/Q38645@http://www.wikidata.org/entity/Q15548309@http://www.wikidata.org/entity/Q15645384@http://www.wikidata.org/entity/Q23041430@http://www.wikidata.org/entity/Q25618328@http://www.wikidata.org/entity/Q13222088	Animals
http://www.wikidata.org/entity/Q27624462	Three Monkeys Stealing Fruit	apple@monkey@grape@landscape@squash@container@basket@fruit@peach@pear@strawberry@pomegranate	http://www.wikidata.org/entity/Q89@http://www.wikidata.org/entity/Q1367@http://www.wikidata.org/entity/Q10978@http://www.wikidata.org/entity/Q107425@http://www.wikidata.org/entity/Q5339237@http://www.wikidata.org/entity/Q987767@http://www.wikidata.org/entity/Q201097@http://www.wikidata.org/entity/Q3314483@http://www.wikidata.org/entity/Q13202263@http://www.wikidata.org/entity/Q13099586@http://www.wikidata.org/entity/Q14458220@http://www.wikidata.org/entity/Q13222088	Animals
http://www.wikidata.org/entity/Q17558160	Witte Poedel	poodle	http://www.wikidata.org/entity/Q38904	Animals
http://www.wikidata.org/entity/Q18588781	Reindeer with a sledge	Rangifer tarandus	http://www.wikidata.org/entity/Q39624	Animals
http://www.wikidata.org/entity/Q27033538	The old goat	goat@Capra	http://www.wikidata.org/entity/Q2934@http://www.wikidata.org/entity/Q172923	Animals
http://www.wikidata.org/entity/Q18575269	Hound Belonging to King Karl XI Attacking a Stag	Red Deer	http://www.wikidata.org/entity/Q79794	Animals
http://www.wikidata.org/entity/Q17324013	Study of a Bull	bull	http://www.wikidata.org/entity/Q693690	Animals
http://www.wikidata.org/entity/Q50319581	A Dog Walking in a San Francisco Street #2	dog@street	http://www.wikidata.org/entity/Q144@http://www.wikidata.org/entity/Q79007	Animals
http://www.wikidata.org/entity/Q26846566	Lion Head	lion	http://www.wikidata.org/entity/Q140	Animals
http://www.wikidata.org/entity/Q26857740	The Lions	lion@Lioness	http://www.wikidata.org/entity/Q140@http://www.wikidata.org/entity/Q6555855	Animals
http://www.wikidata.org/entity/Q26861888	Lion in a Cage	lion@zoo@menagerie	http://www.wikidata.org/entity/Q140@http://www.wikidata.org/entity/Q43501@http://www.wikidata.org/entity/Q1401536	Animals
http://www.wikidata.org/entity/Q26844501	Cat and Fishes	house cat@fish@aquarium	http://www.wikidata.org/entity/Q146@http://www.wikidata.org/entity/Q152@http://www.wikidata.org/entity/Q45782	Animals
http://www.wikidata.org/entity/Q26846572	White Cat	house cat	http://www.wikidata.org/entity/Q146	Animals
http://www.wikidata.org/entity/Q27033104	Portrait of the Sitting Duck 'Sijctghen'	poem@egg@duck	http://www.wikidata.org/entity/Q5185279@http://www.wikidata.org/entity/Q93189@http://www.wikidata.org/entity/Q3736439	Animals
http://www.wikidata.org/entity/Q27058503	Study of a Crowned Crane	Black Crowned Crane	http://www.wikidata.org/entity/Q379761	Animals
http://www.wikidata.org/entity/Q26839355	Looking Ahead	horse@landscape@cow@statue	http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q107425@http://www.wikidata.org/entity/Q11748378@http://www.wikidata.org/entity/Q179700	Animals
http://www.wikidata.org/entity/Q26839370	Cheval d'attelage	horse@carriage	http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q235356	Animals
http://www.wikidata.org/entity/Q40959804	Shipping of cattle from Kastrup harbor to Saltholmen	horse@cattle@sheep@Kastrup@sailing ship	http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q830@http://www.wikidata.org/entity/Q7368@http://www.wikidata.org/entity/Q1420866@http://www.wikidata.org/entity/Q170483	Animals
http://www.wikidata.org/entity/Q50305281	A Grey Horse in a Stable	horse@stable	http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q214252	Animals
http://www.wikidata.org/entity/Q50939127	Horse in a Landscape	horse	http://www.wikidata.org/entity/Q726	Animals
http://www.wikidata.org/entity/Q2984952	Combat de taureaux	horse@bullfighting@combat@bull	http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q184940@http://www.wikidata.org/entity/Q650711@http://www.wikidata.org/entity/Q693690	Animals
http://www.wikidata.org/entity/Q17524166	A Rooster with Three Hens	hen@rooster	http://www.wikidata.org/entity/Q2201314@http://www.wikidata.org/entity/Q2216236	Animals
http://www.wikidata.org/entity/Q42164818	Landscape with Cows by a Lake	cattle@lake	http://www.wikidata.org/entity/Q830@http://www.wikidata.org/entity/Q23397	Animals
http://www.wikidata.org/entity/Q47468145	Outside the cowshed	cattle	http://www.wikidata.org/entity/Q830	Animals
http://www.wikidata.org/entity/Q47468188	Bellowing cows by the fence gate	cattle	http://www.wikidata.org/entity/Q830	Animals
http://www.wikidata.org/entity/Q26844513	Two Peacock and Their Females before a Landscape with a River	apple@river@landscape@hill@peafowl	http://www.wikidata.org/entity/Q89@http://www.wikidata.org/entity/Q4022@http://www.wikidata.org/entity/Q107425@http://www.wikidata.org/entity/Q54050@http://www.wikidata.org/entity/Q201251	Animals
http://www.wikidata.org/entity/Q26857562	Buck's Head	goat	http://www.wikidata.org/entity/Q2934	Animals
http://www.wikidata.org/entity/Q26846571	Donkey in a Street	house@Rif@street@donkey	http://www.wikidata.org/entity/Q3947@http://www.wikidata.org/entity/Q27381@http://www.wikidata.org/entity/Q79007@http://www.wikidata.org/entity/Q3537778	Animals
http://www.wikidata.org/entity/Q49430908	Head of a Sheep	sheep	http://www.wikidata.org/entity/Q7368	Animals
http://www.wikidata.org/entity/Q40961241	Sheep in a fold	sheep	http://www.wikidata.org/entity/Q7368	Animals
http://www.wikidata.org/entity/Q41252540	Domestic fowl	chicken@chick@rooster@duck@poultry	http://www.wikidata.org/entity/Q780@http://www.wikidata.org/entity/Q1642639@http://www.wikidata.org/entity/Q2216236@http://www.wikidata.org/entity/Q3736439@http://www.wikidata.org/entity/Q178559	Animals
http://www.wikidata.org/entity/Q26844451	Pink Flamingo	bird@Greater Flamingo	http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q179863	Animals
http://www.wikidata.org/entity/Q26844485	Blue Birds	bird	http://www.wikidata.org/entity/Q5113	Animals
http://www.wikidata.org/entity/Q26844487	Parrots	bird@Psittacidae@parrot	http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q8327@http://www.wikidata.org/entity/Q15548309	Animals
http://www.wikidata.org/entity/Q26847005	Fig-Stealing Bird	bird@fig	http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q2746643	Animals
http://www.wikidata.org/entity/Q50328040	Squirrels with Stag Horn	nut@squirrel@antlers	http://www.wikidata.org/entity/Q11009@http://www.wikidata.org/entity/Q9482@http://www.wikidata.org/entity/Q834007	Animals
http://www.wikidata.org/entity/Q46642957	Prize Cattle in a Landscape	tree	http://www.wikidata.org/entity/Q10884	Animals
http://www.wikidata.org/entity/Q26846565	Chasing Tiger	Tiger@hunting@stripe	http://www.wikidata.org/entity/Q19939@http://www.wikidata.org/entity/Q36963@http://www.wikidata.org/entity/Q3421342	Animals
http://www.wikidata.org/entity/Q47236995	A Broholmer dog looking at a stag beetle	Broholmer@Lucanus cervus	http://www.wikidata.org/entity/Q37737@http://www.wikidata.org/entity/Q190491	Animals
http://www.wikidata.org/entity/Q49673992	Head of a White Bull	garland@bull	http://www.wikidata.org/entity/Q756600@http://www.wikidata.org/entity/Q693690	Animals
http://www.wikidata.org/entity/Q26862602	Boars	wild boar	http://www.wikidata.org/entity/Q58697	Animals
http://www.wikidata.org/entity/Q50950556	A Peacock Attacking a Rooster	rooster@peafowl	http://www.wikidata.org/entity/Q2216236@http://www.wikidata.org/entity/Q201251	Animals
http://www.wikidata.org/entity/Q26839361	Lying Doe and Her Fawn	doe@fawn@puddle@jay@Fontainebleau	http://www.wikidata.org/entity/Q29838920@http://www.wikidata.org/entity/Q29838967@http://www.wikidata.org/entity/Q152841@http://www.wikidata.org/entity/Q10968813@http://www.wikidata.org/entity/Q182872	Animals
http://www.wikidata.org/entity/Q3012259	Whistlejacket	horse@Thoroughbred@racehorse	http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q210826@http://www.wikidata.org/entity/Q2442470	Animals
http://www.wikidata.org/entity/Q26862197	Camelid's Head	Camelidae	http://www.wikidata.org/entity/Q135022	Animals
http://www.wikidata.org/entity/Q49663988	A Young Bull in a Landscape	bull	http://www.wikidata.org/entity/Q693690	Animals
http://www.wikidata.org/entity/Q49781973	A White Bull	bull	http://www.wikidata.org/entity/Q693690	Animals
http://www.wikidata.org/entity/Q19905274	Bouquet of Sunflowers	flower@sunflower	http://www.wikidata.org/entity/Q506@http://www.wikidata.org/entity/Q171497	Flowers
http://www.wikidata.org/entity/Q19905413	Spring Flowers	flower	http://www.wikidata.org/entity/Q506	Flowers
http://www.wikidata.org/entity/Q19912922	A Vase of Flowers	flower@grape@Papaver somniferum@Alcea rosea@Calendula officinalis@Dianthus@Vanessa atalanta@Myosotis@snail@Primula@Passiflora@Rosa ×centifolia@fly@peach@tulip	http://www.wikidata.org/entity/Q506@http://www.wikidata.org/entity/Q10978@http://www.wikidata.org/entity/Q131584@http://www.wikidata.org/entity/Q27682@http://www.wikidata.org/entity/Q145930@http://www.wikidata.org/entity/Q156099@http://www.wikidata.org/entity/Q156454@http://www.wikidata.org/entity/Q147149@http://www.wikidata.org/entity/Q308841@http://www.wikidata.org/entity/Q158974@http://www.wikidata.org/entity/Q161185@http://www.wikidata.org/entity/Q640505@http://www.wikidata.org/entity/Q859257@http://www.wikidata.org/entity/Q13202263@http://www.wikidata.org/entity/Q30345409	Flowers
http://www.wikidata.org/entity/Q1432536	Almond Blossom	flower@Prunus dulcis@branch	http://www.wikidata.org/entity/Q506@http://www.wikidata.org/entity/Q39918@http://www.wikidata.org/entity/Q2923673	Flowers
http://www.wikidata.org/entity/Q3753366	Fritillaries in a Copper Vase	flower@copper@wall@Fritillaria imperialis@Fritillaria@bouquet@vase	http://www.wikidata.org/entity/Q506@http://www.wikidata.org/entity/Q753@http://www.wikidata.org/entity/Q42948@http://www.wikidata.org/entity/Q161939@http://www.wikidata.org/entity/Q157503@http://www.wikidata.org/entity/Q1187930@http://www.wikidata.org/entity/Q191851	Flowers
http://www.wikidata.org/entity/Q17323985	Still Life with Flowers	flower@bouquet	http://www.wikidata.org/entity/Q506@http://www.wikidata.org/entity/Q1187930	Flowers
http://www.wikidata.org/entity/Q17324166	Still Life with Roses	flower@bouquet	http://www.wikidata.org/entity/Q506@http://www.wikidata.org/entity/Q1187930	Flowers
http://www.wikidata.org/entity/Q17327359	Still Life with Flowers in a Glass	flower@bouquet	http://www.wikidata.org/entity/Q506@http://www.wikidata.org/entity/Q1187930	Flowers
http://www.wikidata.org/entity/Q17327360	Still Life with Flowers	flower@caterpillar@rose@bouquet@lizard@tulip	http://www.wikidata.org/entity/Q506@http://www.wikidata.org/entity/Q81825@http://www.wikidata.org/entity/Q102231@http://www.wikidata.org/entity/Q1187930@http://www.wikidata.org/entity/Q15629245@http://www.wikidata.org/entity/Q30345409	Flowers
http://www.wikidata.org/entity/Q17328421	Still life with flowers on a marble slab	flower@Rosa@Iris@Cistus@Zygoptera@Calendula@Calystegia@bouquet@Burying beetle@poppy@clavel@Dianthus barbatus@Bee beetle@Green bottle fly@wasp@Saxifragella@Viola × wittrockiana	http://www.wikidata.org/entity/Q506@http://www.wikidata.org/entity/Q34687@http://www.wikidata.org/entity/Q156901@http://www.wikidata.org/entity/Q206127@http://www.wikidata.org/entity/Q230502@http://www.wikidata.org/entity/Q147281@http://www.wikidata.org/entity/Q149312@http://www.wikidata.org/entity/Q1187930@http://www.wikidata.org/entity/Q589455@http://www.wikidata.org/entity/Q967457@http://www.wikidata.org/entity/Q158984@http://www.wikidata.org/entity/Q161745@http://www.wikidata.org/entity/Q1387496@http://www.wikidata.org/entity/Q3229539@http://www.wikidata.org/entity/Q9458574@http://www.wikidata.org/entity/Q10368688@http://www.wikidata.org/entity/Q12861234	Flowers
